517012844102307840,Tue Sep 30 18:07:22 +0000 2014,@DeltaNewsroom @AirlineReporter @Delta  this is awesome!
517012778226548739,Tue Sep 30 18:07:06 +0000 2014,"Oh @Delta...so many probs in one day, where do I start? #badcustomerservice #atl #doublebooking #missedconnection #AirLines"
517012694529241088,Tue Sep 30 18:06:46 +0000 2014,"Everything about the rebooted @Delta Flight Museum screams, ""AIRPLANES!""  http://t.co/UNCFopVpWd #AVGeeks http://t.co/IDuZOLdyeo"
517011542605561857,Tue Sep 30 18:02:12 +0000 2014,@Delta thanks delta!!  Left my iPad in seat pocket and you guys tracked it down &amp; returned before my connection! Well done!
517010970833850368,Tue Sep 30 17:59:55 +0000 2014,@AirlineFlyer @AirlineReporter @Delta is it B777 ???
517010180543119361,Tue Sep 30 17:56:47 +0000 2014,"Fire at radar facility impacted @SouthwestAir &amp; @Delta but SWA site/app went dark Delta was able to get me home SWA response:""Sorry"" #fail"
517009760374489089,Tue Sep 30 17:55:07 +0000 2014,@brandewinder @Delta good to know!
517009413492969472,Tue Sep 30 17:53:44 +0000 2014,Thank you @delta for being very pet friendly! Pretty smooth first flight for my cat so far.
517009390835343362,Tue Sep 30 17:53:39 +0000 2014,@DeltaNewsroom @Delta Where's it headed today? Always fun to see it around the country!
517008323053645824,Tue Sep 30 17:49:24 +0000 2014,@Delta Dropadi J &amp; Gale in LaGuardia airport at Delta sky club Airport rock! My flights were a mess until I had their help. #customerservice
517008260147064832,Tue Sep 30 17:49:09 +0000 2014,@DeltaAssist So how will I ever get my drinks for my next @delta flight for discounted??
517008145974296577,Tue Sep 30 17:48:42 +0000 2014,Boarding @delta and I swear they call every possible color and gem combination before general boarding #Iwearpurple does that count??
517007772999622656,Tue Sep 30 17:47:13 +0000 2014,"Hey @Delta, I have some questions about a flight tomorrow night that I need answered asap please"
517007023175905280,Tue Sep 30 17:44:14 +0000 2014,Here's a shot of N845MH in honor of @Delta's 10th annual employee survivor 'Breast Cancer One' flight #pinkplane http://t.co/zLkkT4qxXH
517006848697044992,Tue Sep 30 17:43:32 +0000 2014,@Delta || What do you think of my model deltas? http://t.co/WJtNWtcti7
517006666437787648,Tue Sep 30 17:42:49 +0000 2014,@Delta @DeltaAssist Janice at the Sky Club F concourse in MSP is the very BEST! She is the Delta difference! #flydelta
517006640001060864,Tue Sep 30 17:42:43 +0000 2014,@MemphisMorgan Great to meet you last night!Fun event at KrisAnn's &amp; meeting so many @Delta flight attendants!Thank you for supporting Smile
517006579628257280,Tue Sep 30 17:42:28 +0000 2014,@RobertWilonsky @Delta @DallasLoveField @SouthwestAir @united of course...first thought i had
517006078782234624,Tue Sep 30 17:40:29 +0000 2014,This is how we roll! @Delta 'Breast Cancer One' awaiting push back #pinkplane #BCRF http://t.co/O5IgCVRXgQ
517004997339676672,Tue Sep 30 17:36:11 +0000 2014,Our #stong #courageous @Delta crew member and breast cancer survivor getting ready to jet. #BCRF #pinkplane http://t.co/zZeSstfuK7
517004443406336000,Tue Sep 30 17:33:59 +0000 2014,"New @Delta slogan: ""We'll fly you across the Atlantic in less time than it takes to start unloading your checked baggage!"""
517003983739551744,Tue Sep 30 17:32:09 +0000 2014,"@Delta Just letting you know flight attendant Shanay &amp; the gentlemen flight attendant were awesome.. DL4917 This morning, especially Shanay!"
517003890131488770,Tue Sep 30 17:31:47 +0000 2014,"Loved my ride on the @Delta 737-900ER from SFO-ATL this am. Huge AVOD screens, power outlets that work, and spotlessly clean."
517003431966691329,Tue Sep 30 17:29:58 +0000 2014,"Woah. On my way to Mexico City (for 17 hours) and @Delta just sent me 2k bonus miles.  ""Just because"""
517002636907020288,Tue Sep 30 17:26:48 +0000 2014,Seat with a view. On board @Delta 1136 waiting pushback and takeoff. #MD88 #Medallion http://t.co/f3ZCQ64HCa
517002409466683393,Tue Sep 30 17:25:54 +0000 2014,Looks like everybody in Atlanta is trying to fly to Seattle. @Delta Starting to feel like a sardine.
517002371658809344,Tue Sep 30 17:25:45 +0000 2014,Dallas-Love Field Denies @Delta http://t.co/xkTi3q62bi via @wabenews
517001897296019457,Tue Sep 30 17:23:52 +0000 2014,BIG THANKS TO @Delta for the AMAZING customer service today from ALLEN @ DELTA ATLANTA customer service! He was great! #LOYALFLYER
517001890950053888,Tue Sep 30 17:23:50 +0000 2014,@delta props to gate 8 in MSN as of 12:10 local time.
517001739934117888,Tue Sep 30 17:23:14 +0000 2014,@No_Homers_Club @Delta and little Billy here would like to share some coke with his sister.
517001368570462208,Tue Sep 30 17:21:46 +0000 2014,@LincolnGraves that was some great advice to check with them on that #IwantHalf @Delta
517001149698678784,Tue Sep 30 17:20:54 +0000 2014,@FrontierCare #booked with @Delta #sorry
517000498881511424,Tue Sep 30 17:18:18 +0000 2014,Hi @Delta! Were you gonna unload the bags from flt 477 at JFK? Or are you trying to maintain your reputation as worst in the biz at baggage?
517000004687650816,Tue Sep 30 17:16:21 +0000 2014,We often hear of bad consumer experiences. Here's a good one: @Delta refunded me after price on ticket I bought yesterday dropped this morn.
516999896734650368,Tue Sep 30 17:15:55 +0000 2014,"@dweinman22 @Delta ""I'll have a glass of champagne, and my wife here would like some Molly."""
516999713888174080,Tue Sep 30 17:15:11 +0000 2014,@DeltaPoints @BSBALLUMP Any day without a @Delta CRJ200 is a good one! From DAL-ATL in a 200 is brutal EVEN in 8C Exit! #RetireThe200sNow
516999605289254914,Tue Sep 30 17:14:45 +0000 2014,Guess who has a interview with @Delta tomorrow as a ramp agent?! This guy!
516998869284966401,Tue Sep 30 17:11:50 +0000 2014,#Airforwarders building at Habitat for Humanity house with @Delta in Seattle http://t.co/lJLttdyIUz
516998557979901954,Tue Sep 30 17:10:36 +0000 2014,@Delta I would love to travel/mentor with @reidhoffman co-founder of @LinkedIn and a visionary leader!
516998436043128833,Tue Sep 30 17:10:07 +0000 2014,@No_Homers_Club @Delta from what I've been told refreshments include MDMA. I'm sure Delta could confirm.
516998436043128833,Tue Sep 30 17:10:07 +0000 2014,@No_Homers_Club @Delta from what I've been told refreshments include MDMA. I'm sure Delta could confirm.
516998406813016064,Tue Sep 30 17:10:00 +0000 2014,@Delta thanks for switching my flights on January 17th and not telling me! now i get to miss the hockey game i was going to tampa for!
516998223438028800,Tue Sep 30 17:09:16 +0000 2014,Who doesn't love a pink plane? #FlightForTheFight @Delta http://t.co/bVcqQnrCe0
516997967442493440,Tue Sep 30 17:08:15 +0000 2014,@DeltaNewsroom @Delta great job :)
516997836375097344,Tue Sep 30 17:07:44 +0000 2014,"So business class gets ""refreshments"" but in coach we get ""beverages"". What's the difference? What are you keeping from us @Delta?"
516997618069929984,Tue Sep 30 17:06:52 +0000 2014,Now boarding @Delta 'Breast Cancer One'! #pinkplane #BCRF http://t.co/EcEOm5SfFw
516997617168166912,Tue Sep 30 17:06:51 +0000 2014,I want to be a movie star! #DeltaMovieStar @Delta http://t.co/wc0pzPEEvE
516996959518064640,Tue Sep 30 17:04:15 +0000 2014,Now we know why @Delta was pushed out of @DallasLoveField: @SouthwestAir to use @united gate http://t.co/wCFqyPaovf http://t.co/YCvjSq9wOH
516996850311000065,Tue Sep 30 17:03:49 +0000 2014,@Delta vs. @united : Which Airline Will Make You the Most Money? - http://t.co/goQvsVF1YP #GoogleAlerts
516996812805525504,Tue Sep 30 17:03:40 +0000 2014,.@Delta Tests New Boarding Procedure http://t.co/XU91ks9Xyq
516995914578157568,Tue Sep 30 17:00:06 +0000 2014,"Jetting 2morrow on big D @Delta 2 their home city, @DiscoverAtlanta, 4 @GoodDayAltanta on Thurs 10/2, @TravelgirlSteph.  #PetsAndFallWeather"
516995313950003200,Tue Sep 30 16:57:42 +0000 2014,500 loyalty miles. Thanks @delta
516995278071951360,Tue Sep 30 16:57:34 +0000 2014,Knowledge session at new employer! @Delta-N – with @edwb (at @DeltaNBv in Den Haag) https://t.co/n8CWdCIlPu
516995255301058560,Tue Sep 30 16:57:28 +0000 2014,@delta special kudos to Kathy the red head @LASairport first class check in she was awesome and funny. Made leaving vegas a little easier!
516995053299175424,Tue Sep 30 16:56:40 +0000 2014,@BSBALLUMP @Delta none of them are CJR200's so a #GoodDay I would say! CC: @MBBawdeep
516994802597232641,Tue Sep 30 16:55:40 +0000 2014,4 flights and 4 different types of aircraft. Getting ready to board @Delta 1136 home. #MD88 #A320 #MD90 #Boeing737 @DeltaPoints #Medallion
516994567116423169,Tue Sep 30 16:54:44 +0000 2014,@_CoconutBay @Delta this is great!!!! I hope there are Non Stop :)  #cbayweddings
516994280469327872,Tue Sep 30 16:53:36 +0000 2014,ffs been waiting for my suitcase all day and it's coming between 7pm-9pm stupid @Delta should't have got lost in the damn first place!
516993983349022720,Tue Sep 30 16:52:25 +0000 2014,@KaityGator @delta It's looking like things will be moving to @jetblue. If only they'd transfer my status loyalty.
516993400571449344,Tue Sep 30 16:50:06 +0000 2014,"W/new 7,452-nautical-mile DFW-to-Sydney flight, @QuantasAirways bumps @Delta for the longest flight crown via @usatodaytravel @TodayInTheSky"
516993069259161600,Tue Sep 30 16:48:47 +0000 2014,I signed up for @Delta's reward program and now I'm receiving random texts from spam companies on my phone. 😭 MAKE.IT.STOP.
516992433415258112,Tue Sep 30 16:46:16 +0000 2014,@DeltaNewsroom @Delta Unfortunate About Love Field.  I will fly out of DFW to fly  delta.
516992393594146816,Tue Sep 30 16:46:06 +0000 2014,@ericbieller @DeltaAssist @Delta Im waiting patiently for them to find mine. I cant believe its taken this long.
516992340880130048,Tue Sep 30 16:45:53 +0000 2014,@ExpertFlyer I hope that means we get to see @Delta inventory again on EF. I had to cancel because of that :(
516991861261881344,Tue Sep 30 16:43:59 +0000 2014,.@Delta V.P.-IFS: #BCRF is an act of love. Today we take time to honor employee survivors &amp; those still fighting http://t.co/QfRyzwxUJV
516991436777357313,Tue Sep 30 16:42:18 +0000 2014,GMA and Delta teaming up for a good fight!  @GMA @Delta.  #FlightForTheFight http://t.co/VBY6hQjiIc
516990984685502464,Tue Sep 30 16:40:30 +0000 2014,@delta just because you are busy doesn't mean you should loose all your manners. We are paying for you to ... http://t.co/Hn8oIAKbVs
516990954193317890,Tue Sep 30 16:40:23 +0000 2014,Delta is flying pink!  @GMA @Delta #stopbreastcancer! #FlightForTheFight http://t.co/wHNV0SqxgV
516990357536792576,Tue Sep 30 16:38:01 +0000 2014,"Missed connection, two hour delay and this is what first class gets you? I know @Delta can do better. http://t.co/0FTmBYDpNE"
516989936273457152,Tue Sep 30 16:36:20 +0000 2014,Another great @Delta flight! wish you'd offer #vegan meal options in 1st and for purchase. Vegetarian isn't enough &amp; they can eat vegan.
516989931085135872,Tue Sep 30 16:36:19 +0000 2014,"If you have six minutes, check out this in-depth time-lapse of a 747 being painted! @Delta http://t.co/gAmLSMdFo3"
516989930199736320,Tue Sep 30 16:36:19 +0000 2014,@delta the WORST customer service I've experienced. The response 'so what' coming from employee Hazel at LAX ... http://t.co/o00xLpodA1
516989817671135232,Tue Sep 30 16:35:52 +0000 2014,"The @delta app says I'm upgraded. In real life, gate agent gave upgrade to someone else? @DeltaAssist http://t.co/YMqzavedgD"
516989767817625601,Tue Sep 30 16:35:40 +0000 2014,Just walked into F  skyclub in ATL- Delta is having their breast cancer survivor kick off this is Awsome!! @Delta #Cancer #Survivor #NYC
516989558949703681,Tue Sep 30 16:34:50 +0000 2014,#TravelTip - Starting Dec 20 @Delta will be featuring new weekly #flights from #JFK to St. Lucia! http://t.co/mTBSRFVfhu
516989248697020416,Tue Sep 30 16:33:36 +0000 2014,Pretty sure @delta gate agent just upgraded the wrong person (not me). App says I should be in first. Am not. @DeltaAssist
516989165154881536,Tue Sep 30 16:33:16 +0000 2014,.@Delta 10th annual employee survivor 'Breast Cancer One' ready to take flight for the fight! #pinkplane #BCRF http://t.co/OevWWF7Vds
516988379687559169,Tue Sep 30 16:30:09 +0000 2014,@Delta coffee and working at 30k feet. http://t.co/K4IjRKLXRP
516987629401694208,Tue Sep 30 16:27:10 +0000 2014,"This is @Delta #InnovationClass, a unique mentoring program at 35,000 ft. http://t.co/FcQYtRGpeE. What a cool concept!"
516987583398965248,Tue Sep 30 16:26:59 +0000 2014,Present from @delta flight attendant.  Thanks! http://t.co/JoSs2maDLF
516987214199537664,Tue Sep 30 16:25:31 +0000 2014,.@Delta dedicated a 737 today to founder C.E. Woolman in honor of his 125th birthday. #AvGeek http://t.co/cLKcy18SeQ
516986037529108480,Tue Sep 30 16:20:51 +0000 2014,"No upgrades for diamond members flying LAX to JFK?  Seriously?  Stay classy, @Delta. I'm sure other airlines want my business."
516984664938921985,Tue Sep 30 16:15:23 +0000 2014,Everyday Life: Up Up and Away With @Delta #Travel #Review http://t.co/OSXnKM5VUc
516984047873318912,Tue Sep 30 16:12:56 +0000 2014,"Dear @JetBlue @Delta @hilton, I will not be completing your surveys unless you start giving me something for my time. Points????"
516983920832020480,Tue Sep 30 16:12:26 +0000 2014,"Dear @jetblue @delta @Hilton, I will not be completing out your surveys unless you start giving me something for my time. Points????"
516983725478150144,Tue Sep 30 16:11:39 +0000 2014,Flying with someone who doesn't have access to @Delta skyclub.. What is the protocol? Can I ditch them?
516983271667027968,Tue Sep 30 16:09:51 +0000 2014,@pickledgator @delta might i suggest @AmericanAir
516982775933857792,Tue Sep 30 16:07:53 +0000 2014,".@delta will end its DAL-ATL flights by 13Oct, when @VirginAmerica takes two gates at @DallasLoveField. Pax to be accommodated on DFW flts."
516982193718296576,Tue Sep 30 16:05:34 +0000 2014,"Just called @Delta Cargo to check on my package &amp; they don't know where it is, which freight co. has it &amp; I can only talk to a call center!"
516980072847536129,Tue Sep 30 15:57:09 +0000 2014,"Why wine differs at 30,000 feet and how @Delta chooses the wines it serves http://t.co/fcWj0tqGGI via @Forbes http://t.co/P0MbnR74fa"
516979834829164544,Tue Sep 30 15:56:12 +0000 2014,@Delta  AirTran thought so.
516979592733528065,Tue Sep 30 15:55:14 +0000 2014,"After 3 years of flying @delta, it is nearly impossible to maintain status with their completely biased MQDs. Time to find a new airline."
516978056208998400,Tue Sep 30 15:49:08 +0000 2014,Dallas tells @Delta Air Lines it can't fly from @DallasLoveField after Oct. 13 http://t.co/cPncFQQNdH via @DallasBizNews
516977850415861760,Tue Sep 30 15:48:19 +0000 2014,@Delta did aliens take this picture or something? #confused http://t.co/x3RYWcKbAr
516976486784303104,Tue Sep 30 15:42:54 +0000 2014,Hey @Delta…great job reminding me why I always fly @VirginAmerica!
516976423165497345,Tue Sep 30 15:42:38 +0000 2014,@Delta Would love to see those @portlandjetport . Haven't since @AirTran sold them. Though we do love the #MD88 !
516975806892228608,Tue Sep 30 15:40:11 +0000 2014,Planning a #NYCweekend?  Head over  to #SUBMERGE @HudsonRiverPark and come see me with #PVCROVs and @OpenROV  Thanks @Delta for sponsoring!
516975735815163904,Tue Sep 30 15:39:55 +0000 2014,"Heading to Austin, TX @delta #delta #flight #travel #tourlife #airport #livewhatyoulove #loveyourlife… http://t.co/Qp7evs2gBz"
516975210814140416,Tue Sep 30 15:37:49 +0000 2014,"Very cool @Delta. This is @Delta #InnovationClass, a unique mentoring program at 35,000 ft. http://t.co/Sfkvcwsehq"
516974100120875009,Tue Sep 30 15:33:25 +0000 2014,"A five year old just asked me if I'm a flight attendant for @Delta (apparently due to my black tights, black shoes, and black shift dress)."
516973907715588096,Tue Sep 30 15:32:39 +0000 2014,"Flying @Delta?  SLC &gt; VEL is 'mobile boarding pass ready', MeeRobot has  processed another mobile boarding pass for that route!  #MeeTicket"
516973833296019456,Tue Sep 30 15:32:21 +0000 2014,"Flying @Delta?  BOI &gt; SLC is 'mobile boarding pass ready', MeeRobot has  processed another mobile boarding pass for that route!  #MeeTicket"
516972834308911104,Tue Sep 30 15:28:23 +0000 2014,@Delta what is the status of flight 69
516971770562498560,Tue Sep 30 15:24:09 +0000 2014,@Delta is awful the plane was rickety and old the trip was turbulent there and back
516971759816282112,Tue Sep 30 15:24:07 +0000 2014,"@Delta purchased a ticket via http://t.co/g0N6U8dcRD, since then price is consistently $50 cheaper. What is your policy here? Thanks"
516971751247716352,Tue Sep 30 15:24:05 +0000 2014,This is probably what I looked like when @Delta upgraded me this morning: http://t.co/UwDuKhG1cb
516971745505714176,Tue Sep 30 15:24:03 +0000 2014,@DeltaAssist @Delta How much do you charge for a bike? Need to know ASAP. Thx.
516971563313160192,Tue Sep 30 15:23:20 +0000 2014,"@Delta a little common sense would go a long way in your lost baggage department, not happy."
516971478844452865,Tue Sep 30 15:23:00 +0000 2014,Spammer just sent me a @Delta ticket to Grand Rapids and really? Grand Rapids? Why not San Francisco or Santa Fe or Chicago?
516971353048883200,Tue Sep 30 15:22:30 +0000 2014,Booked a flight to Hawaii with my @Delta skymiles. So many miles......
516970670438481920,Tue Sep 30 15:19:47 +0000 2014,@justinkreynolds what is this music @Delta is playing on board? #notfromGA
516970505581375489,Tue Sep 30 15:19:08 +0000 2014,"@Delta Hi, we're having our convention in March 2015 in ATL. We are looking for sponsors. Interested in discussing potential details?"
516969248510734337,Tue Sep 30 15:14:08 +0000 2014,Thank you Cindi @Delta for moving SSgt. Gish to 1st class- Today he is heading home after 21yrs of service to our country. #hero
516969152310177792,Tue Sep 30 15:13:45 +0000 2014,@delta flight 1308 crew was peachy this morning! Thanks for a pleasant journey. http://t.co/EZvc9asxrv
516968611504611328,Tue Sep 30 15:11:36 +0000 2014,See you soon @Delta looking forward to a nice relaxing flight to NYC today #BizElite #etiflies #wifi
516968560854589440,Tue Sep 30 15:11:24 +0000 2014,"Every time I book a @Delta flight, I get phishing emails about my flight. Same thing with @FedEx packages. Pretty sure you guys are #hacked"
516968370877386753,Tue Sep 30 15:10:39 +0000 2014,"Mile High Mentoring: @Delta Borrows Innovation Mojo for Brand from @TEDTalks @TechCrunch, James Beard @LinkedIn https://t.co/2Rb7G1Qybc"
516968112449916928,Tue Sep 30 15:09:37 +0000 2014,"@blizzardfox GOD I'm gonna have to buy my own like a freaking sweatshop worker - change this, @delta"
516967887299706881,Tue Sep 30 15:08:43 +0000 2014,I'm leaving on a jet plane. 🎧 @Delta @FlyTPA #AtlantaHereICome
516967840297918464,Tue Sep 30 15:08:32 +0000 2014,Thanks @delta for the upgrade! Here we go! #tourlife @ Seattle-Tacoma International Airport (Sea-Tac) http://t.co/dX1bdRL7lZ
516967377964376064,Tue Sep 30 15:06:42 +0000 2014,I want to thank @delta and @VirginAtlantic  for this last round of travel.  Amazing.  From the gate to the plane.  Top notch.
516967237073518592,Tue Sep 30 15:06:08 +0000 2014,In the #LGA @NY_NJairports @Delta #SkyClub getting some work done. I'm busy busy! http://t.co/4lMlefRBdL
516967206647635969,Tue Sep 30 15:06:01 +0000 2014,Flying on @Delta. I am a #servicedog who loves to fly.  http://t.co/hfovu79bpn
516966685476409344,Tue Sep 30 15:03:57 +0000 2014,@Delta @DeltaAssist can somebody help me in booking a #skymiles #reward ticket? Thanks =)
516966605176463360,Tue Sep 30 15:03:38 +0000 2014,"Because I swear I'm cursed, I missed my flight for the first time ever. @Delta was awesome to get me on a different flight this afternoon."
516963322407550978,Tue Sep 30 14:50:35 +0000 2014,@Delta had it coming after treating Memphis like shit. Delta Air Lines can no longer fly out of Love Field http://t.co/qZWVoLarYF #justice
516962089139982336,Tue Sep 30 14:45:41 +0000 2014,.@NikiMarieTaylor I got the cookies on my @Delta flight home last night...they were so good! Haha 🙊😍 http://t.co/mrxM4ocZCK
516961109589250049,Tue Sep 30 14:41:47 +0000 2014,"@jland23 @DeltaAssist @Delta Luckily I had a Sqwiggle sticker on the iPad, they were able to put it together and reach out to me ;)"
516960991179862018,Tue Sep 30 14:41:19 +0000 2014,@jland23 @DeltaAssist @Delta I was actually contacted personally by a delta employee who was able to send the iPad back to me.
516960702133972992,Tue Sep 30 14:40:10 +0000 2014,#photoftheday: @Atlanta_Airport is the world's #busiestairport and the home of our partner @Delta #avgeek #KATL #ATL http://t.co/kkfoG82OFP
516960117628346369,Tue Sep 30 14:37:51 +0000 2014,Service by @Delta 4travelers in Midwest US looking2travel2Caribbean&amp;connect in Nassau by Bahamasair 2 #Abaco #Bahamas http://t.co/zYcCguRUns
516959826086494208,Tue Sep 30 14:36:41 +0000 2014,If my delayed @USAirways flt. w/ plane  &amp; no crew is new @AmericanAir then they can have it! Sorry I didn't fly @Delta! Won't do that again!
516959059485155328,Tue Sep 30 14:33:39 +0000 2014,@DeltaAssist … fyi on this scam email appearing to be coming from @Delta Air Lines. http://t.co/9kbPLacQla
516958026499387392,Tue Sep 30 14:29:32 +0000 2014,"Oatmeal and Virgin Mary.  Things could be worse. (at @Delta Sky Club in Kenner, LA) https://t.co/WtuWeleuEs"
516957977254039552,Tue Sep 30 14:29:21 +0000 2014,Thanks @Delta &amp; @DeltaAssist for getting my seat assignments taken care of!! #goodcustomerservice
516955802452905984,Tue Sep 30 14:20:42 +0000 2014,There's a lot of thought &amp; expressiveness that goes into that inflight glass of vino @delta right @andreawine? http://t.co/dxlpNlVARN
516955320678383616,Tue Sep 30 14:18:47 +0000 2014,@Delta No agent at gate when I arrived at MSP with 10 minutes to make next flight. No one with gate info. No one to give directions.
516954088526069760,Tue Sep 30 14:13:53 +0000 2014,@Delta just booked flight. There wasn't a seat selected on one of my flights. Only first class available? Let me book economy tho? Not right
516954055592411136,Tue Sep 30 14:13:46 +0000 2014,"@stefpetrop be smart, fly @Delta"
516953738330656768,Tue Sep 30 14:12:30 +0000 2014,"In 2008, @Delta Air Lines, based in #Atlanta, became the world's largest airline in terms of scheduled passengers  http://t.co/RO7GZtzIBe"
516953738330656768,Tue Sep 30 14:12:30 +0000 2014,"In 2008, @Delta Air Lines, based in #Atlanta, became the world's largest airline in terms of scheduled passengers  http://t.co/RO7GZtzIBe"
516952020579008512,Tue Sep 30 14:05:40 +0000 2014,@Delta #1275 captain came out to introduce himself/say hi before takeoff from DCA this AM.  Very cool.  #NiceTouch
516951124738584576,Tue Sep 30 14:02:07 +0000 2014,Did @United Play Dirty and Kick @Delta Out of Dallas Love Field? http://t.co/RcWBylad3E
516950458511147008,Tue Sep 30 13:59:28 +0000 2014,@saab007 @Delta @cheerios I still don't feel sorry for you. 😛
516948065698476032,Tue Sep 30 13:49:57 +0000 2014,@macinteractive @KonnektNow @AOL @Delta I don't think there is
516947681378566144,Tue Sep 30 13:48:26 +0000 2014,I will never fly @SpiritAirlines again. Thank you @Delta for getting me home.
516946503534145536,Tue Sep 30 13:43:45 +0000 2014,Overheard: @jcpenney @Starbucks among most anticipated presentations at #AMAannual via @Delta flight to #NOLA
516945975207030784,Tue Sep 30 13:41:39 +0000 2014,SO MANY spam emails from @Delta today; it's really starting to get on our nerves. #spam #virus
516945814305112064,Tue Sep 30 13:41:01 +0000 2014,@KonnektNow @ambermac @AOL @Delta Is there a podcast feed for this series? (I'm so 2005! ;-)
516945413262553089,Tue Sep 30 13:39:25 +0000 2014,I wish breakfast on @Delta wasn't so dairy centric :( @DeltaAssist
516944717809205248,Tue Sep 30 13:36:39 +0000 2014,Check out @AmberMac latest episode of #TECHDOWNLOAD http://t.co/SntAP7vGux @AOL @Delta We learn more about #CROWDFUNDING
516944474749288448,Tue Sep 30 13:35:41 +0000 2014,#Dallas kicks @Delta out of Dallas #LoveField http://t.co/5IRcGv7BRa $DAL
516944035366584320,Tue Sep 30 13:33:57 +0000 2014,@Delta bomb target plane on flight to atlanta #ISIS
516943202562367488,Tue Sep 30 13:30:38 +0000 2014,Here's our @Delta limo that's driving around London this week. #HollywoodWithoutTheDrama #DeltaMovieStar #LA http://t.co/X23oBSmCmJ
516938082588061696,Tue Sep 30 13:10:17 +0000 2014,"Started boarding new plane, informed of a ground stop, de-planed, then told to board again 2 minutes later. Get your stuff together @delta!"
516937524489760768,Tue Sep 30 13:08:04 +0000 2014,"23 hours until check-in for my milestone birthday trip to SXM (flying @Delta, like always)! I couldn't be more excited if I tried!!!!"
516937192716128256,Tue Sep 30 13:06:45 +0000 2014,@Delta @Alitalia way to ruin my daughters honeymoon Delta / Alitalia. #lostluggage and 3rd day in same clothes!
516937011824185344,Tue Sep 30 13:06:02 +0000 2014,“@peterjkbell: @IanCurrey I found your friends @Delta promoting flights from LA to London #DeltaMovieStar http://t.co/wh0gUwAwE9” Top Gun!
516936283084431360,Tue Sep 30 13:03:08 +0000 2014,@delta to start 1xweekly #MD88 flights from #NewOrleans to #Cancun on 7MAR #avgeek
516934719020486657,Tue Sep 30 12:56:55 +0000 2014,"@Delta charges the passenger add $$ for comfort seats, aren't your prices high enough? See your competitor @Avianca and learn from them 2-2"
516934201032323072,Tue Sep 30 12:54:52 +0000 2014,thank you thank you to @Delta who made an exception for us and issued a full refund for flights this winter so we can save for honeymoon!
516933798765023232,Tue Sep 30 12:53:16 +0000 2014,"@Delta should pay attention to @Avianca and their way of doing business, delta's aircrafts are in such poor condition 1 of 2"
516932253235286018,Tue Sep 30 12:47:07 +0000 2014,@Delta wtf 3404 MSP to Grand Rapids. How about some communication from the cockpit. Sitting on Tarmac for 4min
516931726929428481,Tue Sep 30 12:45:02 +0000 2014,Thank you @Delta for the Sky Club @Newark_Liberty makes terminal B seem almost sunny http://t.co/2WHcXPGyhA
516930063171059715,Tue Sep 30 12:38:25 +0000 2014,Thanks to @Delta for flying our troops home! It was a pleasure flying with you.
516930001334435842,Tue Sep 30 12:38:11 +0000 2014,Tried to get creative and dip my #Biscoff in my coffee. Sadly it's still stale. I'll forgive you this time @Delta .
516928399374553088,Tue Sep 30 12:31:49 +0000 2014,"Shout out to Sam from @Delta gate in RIC. No food for 1st, vouchers. No mobile scanners, old school. If no plane she may have driven us."
516928088492769280,Tue Sep 30 12:30:35 +0000 2014,"@Bigdattington trust me, I've learned my lesson about layovers on @Delta"
516927647927255040,Tue Sep 30 12:28:49 +0000 2014,@Delta gone from Love Field - http://t.co/qW9QcyVkwC #GoogleAlerts
516927602263867392,Tue Sep 30 12:28:39 +0000 2014,"Amazing that @Delta defers complaints to its website. Furious at zero progress locating bag, 26 hours later. 545k miles wasted #incompetent"
516927469866463232,Tue Sep 30 12:28:07 +0000 2014,I loved flying @Delta. ✈️☑️ http://t.co/kLeHqcZ3KH
516927423754301440,Tue Sep 30 12:27:56 +0000 2014,"Hmm @Delta just e-mailed me 3 e-tickets to San Diego, Santa Fe, and Philly. From abdel@chloeair.org. Seems legit."
516927208347426816,Tue Sep 30 12:27:05 +0000 2014,@Jimmy_Sanderson @mindyrweathers @Delta couldn't agree more!!
516927128043278337,Tue Sep 30 12:26:46 +0000 2014,@Sam_Warren1 @mindyrweathers @Delta ought to put that in the in-flight magazine
516927035361738752,Tue Sep 30 12:26:23 +0000 2014,Imagine how much smoother security &amp; boarding would go when flying if the airlines allowed 1 free checked bag. @AmericanAir @united @Delta
516926715885789184,Tue Sep 30 12:25:07 +0000 2014,@Delta @DeltaAssist Will let you know how your competitors reward loyalty after I switch over
516926235134685184,Tue Sep 30 12:23:13 +0000 2014,"@Delta @DeltaAssist Thank you for my global upgrade certificates. Unfortunately, your draconian restrictions prevent me from using them"
516925897203789824,Tue Sep 30 12:21:52 +0000 2014,"@DeltaAssist @Delta I'm a diamond medallion - just spent 10 mins on phone to hear a lot of ""no, you can't do that"" answers. wow."
516925587647385600,Tue Sep 30 12:20:38 +0000 2014,"Yet ANOTHER @Delta flight delayed because of ""maintenance issues"". Every flight for me this year.  #GetNewPlanes"
516924520482238464,Tue Sep 30 12:16:24 +0000 2014,"I'm at @Delta Sky Club in Atlanta, GA https://t.co/6dAQsw8ZqF"
516923799313600513,Tue Sep 30 12:13:32 +0000 2014,Breakfast is served on @Delta #DL4017 #RaisinBran. Not my favorite. Prefer @cheerios #FirstClass http://t.co/jqyHsPkzWQ
